coordinates,elevation
"(36.583754, -105.4546258)",3333.07
"(36.58370015, -105.4547304)",3330.26
"(36.5836463, -105.454835)",3327.83
"(36.58359245, -105.4549396)",3326.95
"(36.5835386, -105.4550442)",3327.16
"(36.58354725, -105.4551837)",3325.92
"(36.5835559, -105.4553232)",3324.72
"(36.58358175, -105.45541707)",3323.49
"(36.5836076, -105.45551095)",3322.41
"(36.58363345, -105.45560482)",3321.18
"(36.5836593, -105.4556987)",3319.57
"(36.5836476, -105.4558551)",3317.55
"(36.5836359, -105.4560115)",3315.56
"(36.5836242, -105.4561679)",3313.60
"(36.5836125, -105.4563243)",3311.97
"(36.5836686, -105.456276)",3310.61
"(36.5837247, -105.4562277)",3310.30
"(36.5837808, -105.4561794)",3309.78
"(36.5838369, -105.4561311)",3309.17
"(36.5839399, -105.4560263)",3306.78
"(36.58403675, -105.4559198)",3304.30
"(36.5841336, -105.4558133)",3302.04
"(36.5841786, -105.4557671)",3300.67
"(36.5842236, -105.4557793)",3298.98
"(36.58425235, -105.45585555)",3297.54
"(36.5842811, -105.4559318)",3296.06
"(36.58430985, -105.45600805)",3294.67
"(36.5843386, -105.4560843)",3293.63
"(36.58437975, -105.45615201)",3292.47
"(36.5844209, -105.45621973)",3291.69
"(36.58446205, -105.45628744)",3291.12
"(36.5845032, -105.45635515)",3290.54
"(36.58454435, -105.45642286)",3290.28
"(36.5845855, -105.45649058)",3289.58
"(36.58462665, -105.45655829)",3288.93
"(36.5846678, -105.456626)",3287.85
"(36.58472925, -105.4567388)",3286.21
"(36.5847907, -105.4568516)",3283.91
"(36.5848492, -105.45689795)",3282.33
"(36.5849077, -105.4569443)",3280.94
"(36.5849813, -105.4569232)",3280.11
"(36.5850079, -105.4568441)",3279.87
"(36.58500677, -105.45675185)",3279.77
"(36.58500565, -105.4566596)",3279.28
"(36.58500453, -105.45656735)",3278.28
"(36.5850034, -105.4564751)",3276.83
"(36.58500662, -105.45636333)",3275.15
"(36.58500985, -105.45625155)",3274.18
"(36.58501307, -105.45613977)",3273.54
"(36.5850163, -105.456028)",3273.09
"(36.58506175, -105.45593665)",3271.48
"(36.5851072, -105.4558453)",3270.40
"(36.58515265, -105.45575395)",3269.53
"(36.5851981, -105.4556626)",3269.01
"(36.58527865, -105.45556975)",3267.49
"(36.5853592, -105.4554769)",3266.78
"(36.58544277, -105.45547677)",3264.95
"(36.58552635, -105.45547665)",3263.32
"(36.58560992, -105.45547652)",3261.73
"(36.5856935, -105.4554764)",3260.05
"(36.585788, -105.4555883)",3256.65
"(36.5858825, -105.4557002)",3253.10
"(36.585977, -105.4558121)",3249.91
"(36.5860715, -105.455924)",3246.73
"(36.58612055, -105.45598327)",3245.24
"(36.5861696, -105.45604255)",3243.59
"(36.58621865, -105.45610183)",3242.45
"(36.5862677, -105.4561611)",3241.08
"(36.58627925, -105.45625878)",3240.82
"(36.5862908, -105.45635645)",3240.54
"(36.58630235, -105.45645412)",3239.63
"(36.5863139, -105.4565518)",3237.97
"(36.58627714, -105.45665437)",3238.15
"(36.58624038, -105.45675695)",3236.87
"(36.58620361, -105.45685952)",3235.34
